local code,text,table_name,parent_varname,local code system,code,display,code system,comment
I69.30,I69.30,condition,Other Code,condition_description,I69.30,Unspecified sequelae of cerebral infarction,http://hl7.org/fhir/sid/icd-10-cm,
R93.7,R93.7,condition,Other Code,condition_description,R93.7,Abnormal findings on diagnostic imaging of other parts of musculoskeletal system,http://hl7.org/fhir/sid/icd-10-cm,
I63.031,I63.031,condition,Other Code,condition_description,I63.031,Cerebral infarction due to thrombosis of right carotid artery,http://hl7.org/fhir/sid/icd-10-cm,
R29.6,R29.6,condition,Other Code,condition_description,R29.6,Repeated falls,http://hl7.org/fhir/sid/icd-10-cm,
I34.2,I34.2,condition,Other Code,condition_description,I34.2,Nonrheumatic mitral (valve) stenosis,http://hl7.org/fhir/sid/icd-10-cm,
M47.12,M47.12,condition,Other Code,condition_description,M47.12,"Other spondylosis with myelopathy, cervical region",http://hl7.org/fhir/sid/icd-10-cm,
Z45.018,Z45.018,condition,Other Code,condition_description,Z45.018,Encounter for adjustment and management of other part of cardiac pacemaker,http://hl7.org/fhir/sid/icd-10-cm,
G95.9,G95.9,condition,Other Code,condition_description,G95.9,"Disease of spinal cord, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
R25.8,R25.8,condition,Other Code,condition_description,R25.8,Other abnormal involuntary movements,http://hl7.org/fhir/sid/icd-10-cm,
R29.3,R29.3,condition,Other Code,condition_description,R29.3,Abnormal posture,http://hl7.org/fhir/sid/icd-10-cm,
I35.9,I35.9,condition,Other Code,condition_description,I35.9,"Nonrheumatic aortic valve disorder, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
Q23.9,Q23.9,condition,Other Code,condition_description,Q23.9,"Congenital malformation of aortic and mitral valves, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
Q76.1,Q76.1,condition,Other Code,condition_description,Q76.1,Klippel-Feil syndrome,http://hl7.org/fhir/sid/icd-10-cm,
754.53,754.53,condition,Other Code,condition_description,754.53,Metatarsus varus,http://hl7.org/fhir/sid/icd-9-cm,
754.51,754.51,condition,Other Code,condition_description,754.51,Talipes equinovarus,http://hl7.org/fhir/sid/icd-9-cm,
478.74,478.74,condition,Other Code,condition_description,478.74,Stenosis of larynx,http://hl7.org/fhir/sid/icd-9-cm,
754.79,754.79,condition,Other Code,condition_description,754.79,Other deformities of feet,http://hl7.org/fhir/sid/icd-9-cm,
754.89,754.89,condition,Other Code,condition_description,754.89,Other specified nonteratogenic anomalies,http://hl7.org/fhir/sid/icd-9-cm,
519.1,519.1,condition,Other Code,condition_description,519.1,"Other diseases of trachea and bronchus, not elsewhere classified",http://hl7.org/fhir/sid/icd-9-cm,
345.40,345.40,condition,Other Code,condition_description,345.40,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with complex partial seizures, without mention of intractable epilepsy",http://hl7.org/fhir/sid/icd-9-cm,
553.29,553.29,condition,Other Code,condition_description,553.29,Other ventral hernia without mention of obstruction or gangrene,http://hl7.org/fhir/sid/icd-9-cm,
997.02,997.02,condition,Other Code,condition_description,997.02,Iatrogenic cerebrovascular infarction or hemorrhage,http://hl7.org/fhir/sid/icd-9-cm,
747.9,747.9,condition,Other Code,condition_description,747.9,Unspecified anomaly of circulatory system,http://hl7.org/fhir/sid/icd-9-cm,
492.8,492.8,condition,Other Code,condition_description,492.8,Other emphysema,http://hl7.org/fhir/sid/icd-9-cm,
E849.7,E849.7,condition,Other Code,condition_description,E849.7,Accidents occurring in residential institution,http://hl7.org/fhir/sid/icd-9-cm,
342.90,342.90,condition,Other Code,condition_description,342.90,"Hemiplegia, unspecified, affecting unspecified side",http://hl7.org/fhir/sid/icd-9-cm,
337.9,337.9,condition,Other Code,condition_description,337.9,Unspecified disorder of autonomic nervous system,http://hl7.org/fhir/sid/icd-9-cm,
728.87,728.87,condition,Other Code,condition_description,728.87,Muscle weakness (generalized),http://hl7.org/fhir/sid/icd-9-cm,
736.81,736.81,condition,Other Code,condition_description,736.81,Unequal leg length (acquired),http://hl7.org/fhir/sid/icd-9-cm,
774.2,774.2,condition,Other Code,condition_description,774.2,Neonatal jaundice associated with preterm delivery,http://hl7.org/fhir/sid/icd-9-cm,
751.1,751.1,condition,Other Code,condition_description,751.1,Atresia and stenosis of small intestine,http://hl7.org/fhir/sid/icd-9-cm,
751.2,751.2,condition,Other Code,condition_description,751.2,"Atresia and stenosis of large intestine, rectum, and anal canal",http://hl7.org/fhir/sid/icd-9-cm,
751.5,751.5,condition,Other Code,condition_description,751.5,Other anomalies of intestine,http://hl7.org/fhir/sid/icd-9-cm,
569.49,569.49,condition,Other Code,condition_description,569.49,Other specified disorders of rectum and anus,http://hl7.org/fhir/sid/icd-9-cm,
V44.2,V44.2,condition,Other Code,condition_description,V44.2,Ileostomy status,http://hl7.org/fhir/sid/icd-9-cm,
V55.3,V55.3,condition,Other Code,condition_description,V55.3,Attention to colostomy,http://hl7.org/fhir/sid/icd-9-cm,
765.19,765.19,condition,Other Code,condition_description,765.19,"Other preterm infants, 2,500 grams and over",http://hl7.org/fhir/sid/icd-9-cm,
745.61,745.61,condition,Other Code,condition_description,745.61,Ostium primum defect,http://hl7.org/fhir/sid/icd-9-cm,
518.5,518.5,condition,Other Code,condition_description,518.5,Pulmonary insufficiency following trauma and surgery,http://hl7.org/fhir/sid/icd-9-cm,
V13.69,V13.69,condition,Other Code,condition_description,V13.69,Personal history of other (corrected) congenital malformations,http://hl7.org/fhir/sid/icd-9-cm,
751.4,751.4,condition,Other Code,condition_description,751.4,Anomalies of intestinal fixation,http://hl7.org/fhir/sid/icd-9-cm,
M17.10,M17.10,condition,Other Code,condition_description,M17.10,"Unilateral primary osteoarthritis, unspecified knee",http://hl7.org/fhir/sid/icd-10-cm,
Y92.008,Y92.008,condition,Other Code,condition_description,Y92.008,Other place in unspecified non-institutional (private) residence as the place of occurrence of the external cause,http://hl7.org/fhir/sid/icd-10-cm,
K57.92,K57.92,condition,Other Code,condition_description,K57.92,"Diverticulitis of intestine, part unspecified, without perforation or abscess without bleeding",http://hl7.org/fhir/sid/icd-10-cm,
Y93.K1,Y93.K1,condition,Other Code,condition_description,Y93.K1,"Activity, walking an animal",http://hl7.org/fhir/sid/icd-10-cm,
Z82.3,Z82.3,condition,Other Code,condition_description,Z82.3,Family history of stroke,http://hl7.org/fhir/sid/icd-10-cm,
S00.83XA,S00.83XA,condition,Other Code,condition_description,S00.83XA,"Contusion of other part of head, initial encounter",http://hl7.org/fhir/sid/icd-10-cm,
948.00,948.00,condition,Other Code,condition_description,948.00,"Burn [any degree] involving less than 10 percent of body surface with third degree burn, less than 10 percent or unspecified",http://hl7.org/fhir/sid/icd-9-cm,
944.28,944.28,condition,Other Code,condition_description,944.28,"Blisters, epidermal loss [second degree] of multiple sites of wrist(s) and hand(s)",http://hl7.org/fhir/sid/icd-9-cm,
944.38,944.38,condition,Other Code,condition_description,944.38,"Full-thickness skin loss [third degree, not otherwise specified] of multiple sites of wrist(s) and hand(s)",http://hl7.org/fhir/sid/icd-9-cm,
E894,E894,condition,Other Code,condition_description,E894,Ignition of highly inflammable material,http://hl7.org/fhir/sid/icd-9-cm,
944.23,944.23,condition,Other Code,condition_description,944.23,"Blisters, epidermal loss [second degree] of two or more digits of hand, not including thumb",http://hl7.org/fhir/sid/icd-9-cm,
944.25,944.25,condition,Other Code,condition_description,944.25,"Blisters, epidermal loss [second degree] of palm",http://hl7.org/fhir/sid/icd-9-cm,
E924.8,E924.8,condition,Other Code,condition_description,E924.8,Accident caused by other hot substance or object,http://hl7.org/fhir/sid/icd-9-cm,
944.27,944.27,condition,Other Code,condition_description,944.27,"Blisters, epidermal loss [second degree] of wrist",http://hl7.org/fhir/sid/icd-9-cm,
944.20,944.20,condition,Other Code,condition_description,944.20,"Blisters, epidermal loss [second degree] of hand, unspecified site",http://hl7.org/fhir/sid/icd-9-cm,
746.87,746.87,condition,Other Code,condition_description,746.87,Malposition of heart and cardiac apex,http://hl7.org/fhir/sid/icd-9-cm,
755.61,755.61,condition,Other Code,condition_description,755.61,"Coxa valga, congenital",http://hl7.org/fhir/sid/icd-9-cm,
719.7,719.7,condition,Other Code,condition_description,719.7,Difficulty in walking,http://hl7.org/fhir/sid/icd-9-cm,
719.65,719.65,condition,Other Code,condition_description,719.65,"Other symptoms referable to joint, pelvic region and thigh",http://hl7.org/fhir/sid/icd-9-cm,
V67.4,V67.4,condition,Other Code,condition_description,V67.4,"Follow-up examination, following treatment of healed fracture",http://hl7.org/fhir/sid/icd-9-cm,
389.11,389.11,condition,Other Code,condition_description,389.11,"Sensory hearing loss, bilateral",http://hl7.org/fhir/sid/icd-9-cm,
835.00,835.00,condition,Other Code,condition_description,835.00,"Closed dislocation of hip, unspecified site",http://hl7.org/fhir/sid/icd-9-cm,
835.03,835.03,condition,Other Code,condition_description,835.03,Other closed anterior dislocation of hip,http://hl7.org/fhir/sid/icd-9-cm,
V82.3,V82.3,condition,Other Code,condition_description,V82.3,Screening for congenital dislocation of hip,http://hl7.org/fhir/sid/icd-9-cm,
V64.3,V64.3,condition,Other Code,condition_description,V64.3,Procedure not carried out for other reasons,http://hl7.org/fhir/sid/icd-9-cm,
246.9,246.9,condition,Other Code,condition_description,246.9,Unspecified disorder of thyroid,http://hl7.org/fhir/sid/icd-9-cm,
718.75,718.75,condition,Other Code,condition_description,718.75,"Developmental dislocation of joint, pelvic region and thigh",http://hl7.org/fhir/sid/icd-9-cm,
E928.8,E928.8,condition,Other Code,condition_description,E928.8,Other accidents,http://hl7.org/fhir/sid/icd-9-cm,
V72.60,V72.60,condition,Other Code,condition_description,V72.60,"Laboratory examination, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
K03.6,K03.6,condition,Other Code,condition_description,K03.6,Deposits [accretions] on teeth,http://hl7.org/fhir/sid/icd-10-cm,
C64.2,C64.2,condition,Other Code,condition_description,C64.2,"Malignant neoplasm of left kidney, except renal pelvis",http://hl7.org/fhir/sid/icd-10-cm,
I35.0,I35.0,condition,Other Code,condition_description,I35.0,Nonrheumatic aortic (valve) stenosis,http://hl7.org/fhir/sid/icd-10-cm,
G72.49,G72.49,condition,Other Code,condition_description,G72.49,"Other inflammatory and immune myopathies, not elsewhere classified",http://hl7.org/fhir/sid/icd-10-cm,
I33.0,I33.0,condition,Other Code,condition_description,I33.0,Acute and subacute infective endocarditis,http://hl7.org/fhir/sid/icd-10-cm,
S00.93XA,S00.93XA,condition,Other Code,condition_description,S00.93XA,"Contusion of unspecified part of head, initial encounter",http://hl7.org/fhir/sid/icd-10-cm,
L55.9,L55.9,condition,Other Code,condition_description,L55.9,"Sunburn, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
758.9,758.9,condition,Other Code,condition_description,758.9,Conditions due to anomaly of unspecified chromosome,http://hl7.org/fhir/sid/icd-9-cm,
V82.9,V82.9,condition,Other Code,condition_description,V82.9,Screening for unspecified condition,http://hl7.org/fhir/sid/icd-9-cm,
591,591,condition,Other Code,condition_description,591,Hydronephrosis,http://hl7.org/fhir/sid/icd-9-cm,
680.2,680.2,condition,Other Code,condition_description,680.2,Carbuncle and furuncle of trunk,http://hl7.org/fhir/sid/icd-9-cm,
788.36,788.36,condition,Other Code,condition_description,788.36,Nocturnal enuresis,http://hl7.org/fhir/sid/icd-9-cm,
F17.210,F17.210,condition,Other Code,condition_description,F17.210,"Nicotine dependence, cigarettes, uncomplicated",http://hl7.org/fhir/sid/icd-10-cm,
Z98.84,Z98.84,condition,Other Code,condition_description,Z98.84,Bariatric surgery status,http://hl7.org/fhir/sid/icd-10-cm,
K91.2,K91.2,condition,Other Code,condition_description,K91.2,"Postsurgical malabsorption, not elsewhere classified",http://hl7.org/fhir/sid/icd-10-cm,
G43.709,G43.709,condition,Other Code,condition_description,G43.709,"Chronic migraine without aura, not intractable, without status migrainosus",http://hl7.org/fhir/sid/icd-10-cm,
F43.23,F43.23,condition,Other Code,condition_description,F43.23,Adjustment disorder with mixed anxiety and depressed mood,http://hl7.org/fhir/sid/icd-10-cm,
535.50,535.50,condition,Other Code,condition_description,535.50,"Unspecified gastritis and gastroduodenitis, without mention of hemorrhage",http://hl7.org/fhir/sid/icd-9-cm,
535.60,535.60,condition,Other Code,condition_description,535.60,"Duodenitis, without mention of hemorrhage",http://hl7.org/fhir/sid/icd-9-cm,
S63.8X1A,S63.8X1A,condition,Other Code,condition_description,S63.8X1A,"Sprain of other part of right wrist and hand, initial encounter",http://hl7.org/fhir/sid/icd-10-cm,
078.10,078.10,condition,Other Code,condition_description,078.10,"Viral warts, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
M79.641,M79.641,condition,Other Code,condition_description,M79.641,Pain in right hand,http://hl7.org/fhir/sid/icd-10-cm,
331.9,331.9,condition,Other Code,condition_description,331.9,"Cerebral degeneration, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
V65.40,V65.40,condition,Other Code,condition_description,V65.40,Counseling NOS,http://hl7.org/fhir/sid/icd-9-cm,
054.3,054.3,condition,Other Code,condition_description,054.3,Herpetic meningoencephalitis,http://hl7.org/fhir/sid/icd-9-cm,
276.5,276.5,condition,Other Code,condition_description,276.5,Volume depletion,http://hl7.org/fhir/sid/icd-9-cm,
348.8,348.8,condition,Other Code,condition_description,348.8,Other conditions of brain,http://hl7.org/fhir/sid/icd-9-cm,
322.9,322.9,condition,Other Code,condition_description,322.9,"Meningitis, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
079.99,079.99,condition,Other Code,condition_description,079.99,Unspecified viral infection,http://hl7.org/fhir/sid/icd-9-cm,
348.3,348.3,condition,Other Code,condition_description,348.3,"Encephalopathy, not elsewhere classified",http://hl7.org/fhir/sid/icd-9-cm,
368.9,368.9,condition,Other Code,condition_description,368.9,Unspecified visual disturbance,http://hl7.org/fhir/sid/icd-9-cm,
345.10,345.10,condition,Other Code,condition_description,345.10,"Generalized convulsive epilepsy, without mention of intractable epilepsy",http://hl7.org/fhir/sid/icd-9-cm,
345.41,345.41,condition,Other Code,condition_description,345.41,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with complex partial seizures, with intractable epilepsy",http://hl7.org/fhir/sid/icd-9-cm,
224.9,224.9,condition,Other Code,condition_description,224.9,"Benign neoplasm of eye, part unspecified",http://hl7.org/fhir/sid/icd-9-cm,
301.3,301.3,condition,Other Code,condition_description,301.3,Explosive personality disorder,http://hl7.org/fhir/sid/icd-9-cm,
692.89,692.89,condition,Other Code,condition_description,692.89,Contact dermatitis and other eczema due to other specified agents,http://hl7.org/fhir/sid/icd-9-cm,
V12.59,V12.59,condition,Other Code,condition_description,V12.59,Personal history of other diseases of circulatory system,http://hl7.org/fhir/sid/icd-9-cm,
458.1,458.1,condition,Other Code,condition_description,458.1,Chronic hypotension,http://hl7.org/fhir/sid/icd-9-cm,
G40.209,G40.209,condition,Other Code,condition_description,G40.209,"Localization-related (focal) (partial) symptomatic epilepsy and epileptic syndromes with complex partial seizures, not intractable, without status epilepticus",http://hl7.org/fhir/sid/icd-10-cm,
